step,time,U1_A,U1_B,U1_C,I1_A,I1_B,I1_C,abs(U1_A),abs(U1_B),abs(U1_C),abs(I1_A),abs(I1_B),abs(I1_C),abs(3U0),abs(3I0),ovcp(1),ovcp(2),zccp(1),zccp(1)
812,0.203,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
813,0.20325,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
814,0.2035,-45.399,-54.4639,99.863,-0.334565,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
815,0.20375,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
816,0.204,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
817,0.20425,-23.3445,-72.5374,95.882,-0.238579,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
818,0.2045,-15.6434,-77.7146,93.358,-0.203368,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
819,0.20475,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
820,0.205,4.72887e-12,-86.6025,86.6025,-0.12941,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
821,0.20525,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
822,0.2055,15.6434,-93.358,77.7146,-0.0522642,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
823,0.20575,23.3445,-95.882,72.5374,-0.0130885,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
824,0.206,30.9017,-97.8148,66.9131,0.026168,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
825,0.20625,38.2683,-99.1445,60.8761,0.0652631,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
826,0.2065,45.399,-99.863,54.4639,0.103956,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
827,0.20675,52.2499,-99.9657,47.7159,0.142008,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
828,0.207,58.7785,-99.4522,40.6737,0.179184,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
829,0.20725,64.9448,-98.3255,33.3807,0.215256,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
830,0.2075,70.7107,-96.5926,25.8819,0.25,-0.5,-0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
831,0.20775,76.0406,-94.2641,18.2236,0.283203,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
832,0.208,80.9017,-91.3545,10.4528,0.31466,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
833,0.20825,85.264,-87.8817,2.61769,0.344177,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
834,0.2085,89.1007,-83.8671,-5.2336,0.371572,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
835,0.20875,92.388,-79.3353,-13.0526,0.396677,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
836,0.209,95.1057,-74.3145,-20.7912,0.419335,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
837,0.20925,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
838,0.2095,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
839,0.20975,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
840,0.21,100,-50,-50,0.482963,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
841,0.21025,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
842,0.2105,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
843,0.21075,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
844,0.211,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
845,0.21125,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
846,0.2115,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
847,0.21175,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
848,0.212,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
849,0.21225,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
850,0.2125,70.7107,25.8819,-96.5926,0.433013,2.36443e-14,2.36443e-14,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
851,0.21275,64.9448,33.3807,-98.3255,0.412063,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
852,0.213,58.7785,40.6737,-99.4522,0.388573,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
853,0.21325,52.2499,47.7159,-99.9657,0.362687,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
854,0.2135,45.399,54.4639,-99.863,0.334565,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
855,0.21375,38.2683,60.8761,-99.1445,0.304381,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
856,0.214,30.9017,66.9131,-97.8148,0.27232,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
857,0.21425,23.3445,72.5374,-95.882,0.238579,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
858,0.2145,15.6434,77.7146,-93.358,0.203368,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
859,0.21475,7.84591,82.4126,-90.2585,0.166903,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
860,0.215,-4.36135e-12,86.6025,-86.6025,0.12941,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
861,0.21525,-7.84591,90.2585,-82.4126,0.0911178,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
862,0.2155,-15.6434,93.358,-77.7146,0.0522642,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
863,0.21575,-23.3445,95.882,-72.5374,0.0130885,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
864,0.216,-30.9017,97.8148,-66.9131,-0.026168,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
865,0.21625,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
866,0.2165,-45.399,99.863,-54.4639,-0.103956,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
867,0.21675,-52.2499,99.9657,-47.7159,-0.142008,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
868,0.217,-58.7785,99.4522,-40.6737,-0.179184,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
869,0.21725,-64.9448,98.3255,-33.3807,-0.215256,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
870,0.2175,-70.7107,96.5926,-25.8819,-0.25,0.5,0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
871,0.21775,-76.0406,94.2641,-18.2236,-0.283203,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
872,0.218,-80.9017,91.3545,-10.4528,-0.31466,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
873,0.21825,-85.264,87.8817,-2.61769,-0.344177,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
874,0.2185,-89.1007,83.8671,5.2336,-0.371572,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
875,0.21875,-92.388,79.3353,13.0526,-0.396677,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
876,0.219,-95.1057,74.3145,20.7912,-0.419335,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
877,0.21925,-97.237,68.8355,28.4015,-0.439409,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
878,0.2195,-98.7688,62.932,35.8368,-0.456773,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
879,0.21975,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
880,0.22,-100,50,50,-0.482963,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
881,0.22025,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
882,0.2205,-98.7688,35.8368,62.932,-0.497261,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
883,0.22075,-97.237,28.4015,68.8355,-0.499829,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
884,0.221,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
885,0.22125,-92.388,13.0526,79.3353,-0.495722,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
886,0.2215,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
887,0.22175,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
888,0.222,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
889,0.22225,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
890,0.2225,-70.7107,-25.8819,96.5926,-0.433013,-2.18068e-14,-2.18068e-14,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
891,0.22275,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
892,0.223,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
893,0.22325,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
894,0.2235,-45.399,-54.4639,99.863,-0.334565,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
895,0.22375,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
896,0.224,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
897,0.22425,-23.3445,-72.5374,95.882,-0.238579,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
898,0.2245,-15.6434,-77.7146,93.358,-0.203368,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
899,0.22475,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
900,0.225,4.70438e-12,-86.6025,86.6025,-0.12941,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
901,0.22525,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
902,0.2255,15.6434,-93.358,77.7146,-0.0522642,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
903,0.22575,23.3445,-95.882,72.5374,-0.0130885,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
904,0.226,30.9017,-97.8148,66.9131,0.026168,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
905,0.22625,38.2683,-99.1445,60.8761,0.0652631,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
906,0.2265,45.399,-99.863,54.4639,0.103956,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
907,0.22675,52.2499,-99.9657,47.7159,0.142008,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
908,0.227,58.7785,-99.4522,40.6737,0.179184,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
909,0.22725,64.9448,-98.3255,33.3807,0.215256,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
910,0.2275,70.7107,-96.5926,25.8819,0.25,-0.5,-0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
911,0.22775,76.0406,-94.2641,18.2236,0.283203,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
912,0.228,80.9017,-91.3545,10.4528,0.31466,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
913,0.22825,85.264,-87.8817,2.61769,0.344177,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
914,0.2285,89.1007,-83.8671,-5.2336,0.371572,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
915,0.22875,92.388,-79.3353,-13.0526,0.396677,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
916,0.229,95.1057,-74.3145,-20.7912,0.419335,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
917,0.22925,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
918,0.2295,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
919,0.22975,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
920,0.23,100,-50,-50,0.482963,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
921,0.23025,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
922,0.2305,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
923,0.23075,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
924,0.231,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
925,0.23125,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
926,0.2315,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
927,0.23175,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
928,0.232,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
929,0.23225,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
930,0.2325,70.7107,25.8819,-96.5926,0.433013,2.35219e-14,2.35219e-14,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
931,0.23275,64.9448,33.3807,-98.3255,0.412063,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
932,0.233,58.7785,40.6737,-99.4522,0.388573,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
933,0.23325,52.2499,47.7159,-99.9657,0.362687,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
934,0.2335,45.399,54.4639,-99.863,0.334565,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
935,0.23375,38.2683,60.8761,-99.1445,0.304381,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
936,0.234,30.9017,66.9131,-97.8148,0.27232,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
937,0.23425,23.3445,72.5374,-95.882,0.238579,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
938,0.2345,15.6434,77.7146,-93.358,0.203368,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
939,0.23475,7.84591,82.4126,-90.2585,0.166903,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
940,0.235,-5.0474e-12,86.6025,-86.6025,0.12941,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
941,0.23525,-7.84591,90.2585,-82.4126,0.0911178,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
942,0.2355,-15.6434,93.358,-77.7146,0.0522642,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
943,0.23575,-23.3445,95.882,-72.5374,0.0130885,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
944,0.236,-30.9017,97.8148,-66.9131,-0.026168,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
945,0.23625,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
946,0.2365,-45.399,99.863,-54.4639,-0.103956,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
947,0.23675,-52.2499,99.9657,-47.7159,-0.142008,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
948,0.237,-58.7785,99.4522,-40.6737,-0.179184,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
949,0.23725,-64.9448,98.3255,-33.3807,-0.215256,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
950,0.2375,-70.7107,96.5926,-25.8819,-0.25,0.5,0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
951,0.23775,-76.0406,94.2641,-18.2236,-0.283203,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
952,0.238,-80.9017,91.3545,-10.4528,-0.31466,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
953,0.23825,-85.264,87.8817,-2.61769,-0.344177,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
954,0.2385,-89.1007,83.8671,5.2336,-0.371572,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
955,0.23875,-92.388,79.3353,13.0526,-0.396677,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
956,0.239,-95.1057,74.3145,20.7912,-0.419335,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
957,0.23925,-97.237,68.8355,28.4015,-0.439409,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
958,0.2395,-98.7688,62.932,35.8368,-0.456773,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
959,0.23975,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
960,0.24,-100,50,50,-0.482963,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
961,0.24025,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
962,0.2405,-98.7688,35.8368,62.932,-0.497261,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
963,0.24075,-97.237,28.4015,68.8355,-0.499829,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
964,0.241,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
965,0.24125,-92.388,13.0526,79.3353,-0.495722,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
966,0.2415,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
967,0.24175,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
968,0.242,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
969,0.24225,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
970,0.2425,-70.7107,-25.8819,96.5926,-0.433013,-2.5237e-14,-2.5237e-14,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
971,0.24275,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
972,0.243,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
973,0.24325,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
974,0.2435,-45.399,-54.4639,99.863,-0.334565,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
975,0.24375,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
976,0.244,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
977,0.24425,-23.3445,-72.5374,95.882,-0.238579,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
978,0.2445,-15.6434,-77.7146,93.358,-0.203368,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
979,0.24475,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
980,0.245,5.39043e-12,-86.6025,86.6025,-0.12941,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
